movie_id,title,year,genres,overview,source,status,source_domain,mismatch_start,audit_round,audit_flag,audit_notes
654,Und keiner weint mir nach (1996),1996,Drama|Romance,"Leo and Marili grow up in a working‑class neighborhood in Munich between the 1920s and 1930s, sharing childhood rituals, first love, and the harsh realities of adult life as their paths begin to split.",https://letterboxd.com/film/and-nobody-weeps-for-me/,filled_manual_web,letterboxd.com,False,rand200_r1;rand300_r3,,
655,Mutters Courage (1995),1995,Comedy,"The deportation of thousands of Jews from Budapest to Auschwitz in 1944, and how George Tabori’s mother Elsa escapes through coincidence, courage and unexpected help.",https://www.imdb.com/title/tt0117117/,fixed_imdb_match,www.imdb.com,False,rand200_r2;rand300_r3,,
657,Yankee Zulu (1994),1994,Comedy|Drama,"Two South African boys, one white, Rhino, and one black, Zulu, go their separate ways after an incident. Many years later, they meet up again as adults, when one, after living for years in the United States, is now a wanted criminal. The two end up being a part of a madcap chase involving a check for a large amount of lottery money, pursued by Gen. Diehard and Rhino's ex-wife Rowena, who was the cause of the rift between the two protagonists.",https://www.themoviedb.org/movie/16417,filled_tmdb,www.themoviedb.org,False,rand200_r1;rand300_r3,,
666,All Things Fair (1996),1996,Drama,This film is set in 1943 when the whole of Europe was embroiled in WWII. It deals with attraction of a 15 year old boy Stig to his teacher Viola. The whole movie revolves around the sexual encounters between Stig and Viola and how he eventually grows out of it.,https://www.themoviedb.org/movie/27098,filled_tmdb,www.themoviedb.org,False,rand200_r1,,
667,Bloodsport 2 (1995),1995,Action,"After thief Alex Cardo gets caught while stealing an ancient katana in East Asia, he soon finds himself imprisoned and beaten up by the crowd there. One of the guards, Demon, feels upset by Alex appearance and tortures him as often as he gets the opportunity. Alex finds a friend and mentor in the jailhouse, Master Sun, who teaches him a superior fighting style called Iron Hand. When a 'best of the best kumite' is to take place, Demon gets an invitation. Now Master Sun and Alex need to find a way to let Alex take part in the kumite too.",https://www.themoviedb.org/movie/25087,filled_tmdb_fuzzy,www.themoviedb.org,False,rand300_r3;re_audit200_hr1,OK,
672,Tarantella (1995),1995,Drama,"Academy Award winner Mira Sorvino plays photographer Diane Di Sorella in this poignant homecoming story. When her mother dies suddenly, Diane must return to her New Jersey home after years of being estranged from her family. Among her Italian-American neighbors, Diane connects with her heritage. When she reads the journal her mother (Maryann Urbano) kept as a young woman, Diane finally begins to understand her own relationship with her mother.heritage.",https://www.themoviedb.org/movie/318177,filled_tmdb,www.themoviedb.org,False,rand300_r3,,
675,Hostile Intentions (1994),1994,Action|Drama|Thriller,"A weekend of fun becomes a fight for survival when three American women land in a Mexican jail. After being sexually molested by the guards, they attempt to escape with the help of a fellow prisoner.",https://www.themoviedb.org/movie/288173,filled_tmdb,www.themoviedb.org,False,rand200_r1;rand300_r3,,
678,Some Folks Call It a Sling Blade (1993),1993,Drama|Thriller,"25 years after committing a double murder, Karl Childers is going to be released from an institution for the criminally insane. A local reporter comes to talk to him, and listens in horror about his life leading up to the crime. This is the short film that inspired the full-length ""Sling Blade""",https://www.themoviedb.org/movie/27768,filled_tmdb,www.themoviedb.org,False,rand200_r1;rand300_r3,,
685,It's My Party (1995),1995,Drama,"A gay architect with AIDS, facing rapid mental decline, gathers friends and family for a farewell party—planning to end his life on his own terms before the illness takes him.",https://en.wikipedia.org/wiki/It%27s_My_Party_%28film%29,filled_tmdb|fixed_rand300_r3_semantic,en.wikipedia.org,False,rand200_r1;rand300_r3,,
690,"Promise, The (Versprechen, Das) (1994)",1994,Romance,"East-Berlin, 1961, shortly after the erection of the Wall. Konrad, Sophie and three of their friends plan a daring escape to Western Germany. The attempt is successful, except for Konrad, who remains behind. From then on, and for the next 28 years, Konrad and Sophie will attempt to meet again, in spite of the Iron Curtain. Konrad, who has become a reputed Astrophysicist, tries to take advantage of scientific congresses outside Eastern Germany to arrange encounters with Sophie. But in a country where the political police, the Stasi, monitors the moves of all suspicious people (such as Konrad's sister Barbara and her husband Harald), preserving one's privacy, ideals and self-respect becomes an exhausting fight, even as the Eastern block begins its long process of disintegration.",https://www.themoviedb.org/movie/105045-das-versprechen,filled_source_fixed,www.themoviedb.org,False,rand300_r3,,
693,Under the Domim Tree (Etz Hadomim Tafus) (1995),1995,Drama,"At an Israeli boarding school in the early 1950s, Holocaust survivors’ memories collide amid the debate over German reparations, shaping identity, first love, and painful reckonings.",https://www.imdb.com/title/tt0109751/,fixed_auditpass3,www.imdb.com,False,rand200_r1;rand300_r3,,
695,True Crime (1995),1995,Mystery|Thriller,"Mary Giordano is a bright, intelligent student who goes to a catholic school. She also has a addiction to mystery novels and detective magazines (hence the title of the movie), which inspire her to do her own detective work. When she starts snooping around on the case of a murderer of teenage girls, it gets her in hot water with her mentor Detective Jerry Gunn. But it also starts a team up with police cadet Tony Campbell. The two work together to find the murderer. But the closer Mary gets to solving the murder, the more danger she puts herself in of being the next victim.",https://www.themoviedb.org/movie/37144,filled_tmdb,www.themoviedb.org,False,rand200_r1,,
698,Delta of Venus (1994),1994,Drama,"A struggling American writer and a fellow American expatriate begin a sordid affair among the chaos and discord of 1940 Paris, France on the brink of World War II.",https://www.themoviedb.org/movie/38867,filled_tmdb,www.themoviedb.org,False,rand200_r1;rand300_r3,,
701,Daens (1992),1992,Drama,"In the 1890s, Father Adolf Daens goes to Aalst, a textile town where child labor is rife, pay and working conditions are horrible, the poor have no vote, and the Catholic church backs the petite bourgeoisie in oppressing workers. He writes a few columns for the Catholic paper, and soon workers are listening and the powerful are in an uproar. He's expelled from the Catholic party, so he starts the Christian Democrats and is elected to Parliament. After Rome disciplines him, he must choose between two callings, as priest and as champion of workers. In subplots, a courageous young woman falls in love with a socialist and survives a shop foreman's rape; children die; prelates play billiards.",https://www.themoviedb.org/movie/44103,filled_tmdb,www.themoviedb.org,False,rand200_r2;rand300_r3,,
704,"Quest, The (1996)",1996,Action|Adventure,"Ghang-gheng, the ancient winner-take-all competition in which the deadliest fighters from around the world employ the most spectacular feats of martial arts skills ever displayed in order to win the prized Golden Dragon. But fighting prowess alone will not be enough for Chris to triumph over such daunting foes.",https://www.themoviedb.org/movie/9103,filled_tmdb_tok,www.themoviedb.org,False,rand200_r2;rand300_r3;re_audit200_hr1,OK,
720,Wallace & Gromit: The Best of Aardman Animation (1996),1996,Animation,"When Naomi, a young refugee from Nazi-occupied Paris, moves into Alan Silverman’s building in New York, he does his best to avoid her. But despite Naomi's strange behavior and the language barrier, they slowly develop a deep and touching friendship.",https://www.themoviedb.org/movie/266525,filled_tmdb_fuzzy,www.themoviedb.org,False,rand200_r1;rand300_r3,,
721,Halfmoon (Paul Bowles - Halbmond) (1995),1995,Drama,"Hamoon's wife is leaving him. He is also unsuccessfully trying to finish his Ph.D. thesis. He is forced to reexamine his life. In a series of flashbacks and dreams, Hamoon tries to figure out what he did wrong.",https://www.themoviedb.org/movie/43761,filled_tmdb_fuzzy,www.themoviedb.org,False,rand200_r1;rand300_r3;re_audit200_hr1,OK,
722,"Haunted World of Edward D. Wood Jr., The (1995)",1995,Documentary,"The strange life and the wonderfully awful films of 1950's Hollywood Z movie director Ed Wood are profiled in this documentary that was conceived of and researched several years before commercial-filmmaker Tim Burton made his feature film tribute. Actually, Wood does not appear much in this film. Rather, it centers on the lives and thoughts of his entourage and those who knew him. Among those interviewed are Wood's former lover and star of his earliest films, Dolores Fuller, whom he abruptly replaced in the middle of Bride of the Monster with actress Loretta King who is also interviewed.",https://www.themoviedb.org/movie/73183,filled_tmdb_tok,www.themoviedb.org,False,rand300_r3;re_audit200_hr1,SUSPECT,mentions_far_years:1950
723,Two Friends (1986),1986,Drama,"Two Sicilian friends, Nunzio and Pino, share the same apartment in Turin. Nunzio works in a factory but is laid off because of his illness. Pino, on the other hand, is a mysterious man and he is always traveling because of his work. Nunzio would very much like to know what his friend is doing for a living but Pino will not tell him. Nunzio spends his free time the best he can in his friend's absences. He ends up falling in love with Maria, a commercial employee, whereas his health condition deteriorates...",https://www.themoviedb.org/movie/131232,filled_tmdb,www.themoviedb.org,False,rand200_r2,,
727,War Stories (1995),1995,Documentary,"Brian Hooks plays a character who is just released from jail. And the state adopts a ""3 strikes"" rule for felons that involves serious penalties. Hooks has 2 strikes, and wants to change his life for the better. When a friend picks him up, they are pulled over, and his friend shoots at police officers, and Hooks escapes. Now Hooks, a wanted man, must clear his name of having nothing to do with the shooting.",https://www.themoviedb.org/movie/47816,filled_tmdb_fuzzy,www.themoviedb.org,False,rand300_r3;re_audit200_hr1,OK,
730,"Low Life, The (1994)",1994,Drama,"John came to Hollywood to get that one big break in life. Years have passed since and all he has to show for are a menial job, unpaid bills and airhead friends and he's getting sick of it all. Is there a way out of this downward spiral?",https://www.themoviedb.org/movie/87169,filled_tmdb_tok,www.themoviedb.org,False,rand300_r3;re_audit200_hr1,OK,
738,"Garcu, Le (1995)",1995,Drama,"Antoine is four when his father Gérard leaves his mother Sophie; as Gérard drifts between relationships, Sophie finds a new lover, and Antoine is caught in the middle of the adults’ turmoil.",https://www.imdb.com/title/tt0113145/,fixed_imdb_match,www.imdb.com,False,rand200_r2;rand300_r3,,
739,Honigmond (1996),1996,Comedy,"Three women share an apartment and collide over love and commitment: Christine mourns her ex, Linda avoids attachment as she moves from man to man, and Barbara’s long relationship falls apart—pushing all of them into a messy carousel of romance.",https://watch.plex.tv/movie/honigmond,filled_tmdb|semantic_fix_rand200r1,watch.plex.tv,False,rand200_r1;rand300_r3,,
750,Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb (1963),1963,Sci-Fi|War,"Insane General Jack D. Ripper initiates a nuclear strike on the Soviet Union. As soon as the actions of General ""Buck"" Turgidson are discovered, a war room full of politicians, generals and a Russian diplomat all frantically try to stop the nuclear strike. Near the end is a scene that is probably the most uniquely unforgettable performance of Slim Pickens in his movie career. Peter Sellers plays multiple roles in this film.",https://www.themoviedb.org/movie/935,filled_tmdb,www.themoviedb.org,False,rand200_r2;rand300_r3,,
